Item_Identifier,Item_Weight,Item_Fat_Content,Item_Visibility,Item_Type,Item_MRP,Outlet_Identifier,Outlet_Establishment_Year,Outlet_Size,Outlet_Location_Type,Outlet_Type,Item_Outlet_Sales,Item_MRP2
1,15.2,0,0.031860325,13,235.1248,0,1998,2,2,0,474.0496,3
0,20.75,0,0.021250002,14,150.5024,8,1997,2,0,1,2580.6408,2
1,10.195,0,0.159936948,5,143.2154,8,1997,2,0,1,2552.6772,2
1,7.605,0,0.129503146,6,164.021,7,2002,1,1,1,3914.904,2
1,18.0,1,0.142688846,6,88.5514,8,1997,2,0,1,796.9626,1
1,12.6,0,0.179484411,4,228.9352,4,1985,2,0,0,916.1408,3
2,18.35,0,0.089163056,9,191.3504,7,2002,1,1,1,3259.7568,2
1,6.59,0,0.105761491,6,84.8908,9,1999,1,0,1,1677.816,1
1,13.8,1,0.056960814,13,230.0984,9,1999,1,0,1,3707.1744,3
1,21.2,1,0.00704098,15,173.5738,8,1997,2,0,1,2954.1546,2
1,10.5,1,0.011026594,13,166.4842,3,2009,1,2,2,2652.5472,2
2,8.97,0,0.093203257,9,52.7956,7,2002,1,1,1,1037.3164,0
2,12.6,0,0.026916794,11,50.9666,5,1985,1,2,3,717.7324,0
2,10.6,0,0.035264298,8,86.1224,7,2002,1,1,1,426.112,1
1,13.65,0,0.015908424,1,231.1668,6,2004,2,1,1,6911.004,3
2,19.0,0,0.017719277,8,211.0244,8,1997,2,0,1,3811.0392,3
1,12.6,1,0.035334201,13,115.3518,5,1985,1,2,3,2277.036,1
1,12.6,0,0.065652494,0,48.9034,4,1985,2,0,0,48.6034,0
1,6.865,0,0.056919038,13,212.8218,9,1999,1,0,1,5770.4886,3
1,10.8,1,0.048143292,0,40.2138,8,1997,2,0,1,690.4346,0
1,16.7,0,0.022047313,4,110.2886,1,1987,0,2,1,1890.2062,1
0,12.6,0,0.090427268,7,126.2336,5,1985,1,2,3,3195.84,1
1,15.15,0,0.027779254,0,150.1708,8,1997,2,0,1,1504.708,2
1,17.6,0,0.008033611,4,174.2422,3,2009,1,2,2,4311.055,2
1,19.35,0,0.033088472,10,175.4738,8,1997,2,0,1,521.3214,2
2,15.7,0,0.160663021,9,59.4562,8,1997,2,0,1,829.5868,0
1,18.1,0,0.178975721,4,155.5288,2,2007,1,1,1,1571.288,2
1,10.195,1,0.017627888,15,239.6538,6,2004,2,1,1,2403.538,3
1,12.6,0,0.0194158,1,41.6454,4,1985,2,0,0,83.8908,0
1,6.655,0,0.016993225,6,211.0586,7,2002,1,1,1,844.2344,3
2,19.0,0,0.027139013,9,127.3336,2,2007,1,1,1,2940.1728,1
1,7.075,0,0.03777249,5,98.0068,0,1998,2,2,0,291.6204,1
1,13.15,0,0.036746479,5,181.2976,7,2002,1,1,1,3259.7568,2
1,20.1,1,0.022460102,6,226.8036,9,1999,1,0,1,3415.554,3
2,18.85,0,0.05213575,8,190.1846,9,1999,1,0,1,6687.961,2
1,16.35,1,0.062508438,6,227.1062,9,1999,1,0,1,5642.655,3
1,11.3,0,0.007309544,10,196.2426,3,2009,1,2,2,4943.565,2
1,17.5,0,0.015623754,6,182.6266,3,2009,1,2,2,3135.2522,2
1,18.0,1,0.142978223,6,87.4514,7,2002,1,1,1,796.9626,1
1,7.935,0,0.017191055,4,51.535,7,2002,1,1,1,848.895,0
1,12.6,0,0.143592939,0,37.3164,4,1985,2,0,0,38.6164,0
1,20.25,1,0.011995271,3,184.5924,8,1997,2,0,1,4997.4948,2
1,15.5,1,0.15717236,13,149.1418,9,1999,1,0,1,588.5672,2
0,12.6,0,0.061393095,4,91.812,4,1985,2,0,0,372.848,1
0,15.35,0,0.020310046,14,218.0508,1,1987,0,2,1,3038.7112,3
2,10.1,0,0.054630834,8,200.2084,8,1997,2,0,1,1587.2672,2
1,16.7,1,0.052517969,5,115.4176,7,2002,1,1,1,687.1056,1
1,20.7,1,0.047565208,4,213.4876,9,1999,1,0,1,1929.4884,3
1,16.0,0,0.060797393,15,223.8404,1,1987,0,2,1,3600.6464,3
1,14.0,0,0.041291169,15,180.7634,8,1997,2,0,1,2181.1608,2
1,12.85,0,0.022604051,6,181.4318,8,1997,2,0,1,3428.2042,2
1,20.85,1,0.056580228,1,105.6648,7,2002,1,1,1,623.1888,1
2,12.35,0,0.164196823,9,120.5124,9,1999,1,0,1,2133.2232,1
1,6.85,0,0.022976497,5,261.6594,3,2009,1,2,2,3401.5722,3
1,10.3,0,0.027310252,6,101.0042,6,2004,2,1,1,1289.6546,1
1,12.6,1,0.141975462,13,49.6008,4,1985,2,0,0,50.6008,0
2,18.85,0,0.01619866,8,129.2626,2,2007,1,1,1,3147.9024,1
2,12.6,0,0.014205168,9,56.7614,5,1985,1,2,3,2486.763,0
1,14.85,0,0.09344495,0,141.0812,6,2004,2,1,1,1139.8496,2
1,20.5,1,0.019199733,5,84.3592,8,1997,2,0,1,1816.3024,1
1,7.84,1,0.154120252,3,51.935,3,2009,1,2,2,199.74,0
1,18.25,0,0.089004389,5,196.7452,7,2002,1,1,1,978.726,2
1,10.3,1,0.011117041,13,85.854,1,1987,0,2,1,2683.174,1
2,12.5,0,0.103422709,9,169.9448,6,2004,2,1,1,2897.5616,2
1,20.25,1,0.102723919,3,93.212,8,1997,2,0,1,1957.452,1
0,12.6,1,0.024733134,14,40.2822,5,1985,1,2,3,1296.3126,0
2,15.0,0,0.044871033,8,140.3838,1,1987,0,2,1,2528.7084,2
1,8.325,0,0.029760052,6,38.7138,1,1987,0,2,1,284.2966,0
1,15.85,0,0.078999287,3,38.6506,2,2007,1,1,1,759.012,0
1,13.1,0,0.020870744,4,117.3782,8,1997,2,0,1,1787.673,1
2,6.26,0,0.031599715,9,111.3228,2,2007,1,1,1,2431.5016,1
0,17.25,0,0.042413704,4,173.1764,3,2009,1,2,2,4466.1864,2
1,5.765,0,0.072284689,5,119.9098,6,2004,2,1,1,2048.6666,1
2,13.6,0,0.009984847,9,175.437,1,1987,0,2,1,1940.807,2
1,10.5,0,0.052852621,5,88.783,2,2007,1,1,1,2067.309,1
1,7.975,0,0.014660821,0,85.125,7,2002,1,1,1,2663.2,1
1,12.65,1,0.076354362,5,192.1846,3,2009,1,2,2,1146.5076,2
2,12.3,0,0.076709639,9,247.846,7,2002,1,1,1,3448.844,3
1,5.985,0,0.005677876,0,184.8924,7,2002,1,1,1,1665.8316,2
1,15.15,1,0.012282366,13,132.5284,9,1999,1,0,1,1713.7692,1
1,12.35,0,0.026681262,3,56.4246,8,1997,2,0,1,810.9444,0
1,14.3,0,0.127541722,5,84.9224,8,1997,2,0,1,1193.1136,1
2,8.695,0,0.119513002,9,93.4094,6,2004,2,1,1,856.8846,1
1,16.35,0,0.054463442,10,163.8842,0,1998,2,2,0,165.7842,2
2,19.5,0,0.015756784,9,185.0608,7,2002,1,1,1,2205.1296,2
1,9.5,1,0.010907967,13,182.3608,1,1987,0,2,1,2940.1728,2
0,8.895,0,0.07543556,7,235.8616,6,2004,2,1,1,3046.7008,3
1,21.35,0,0.115194717,3,258.3278,0,1998,2,2,0,520.6556,3
1,19.7,0,0.066922802,13,174.837,6,2004,2,1,1,2999.429,2
1,12.6,0,0.064636203,0,90.0804,5,1985,1,2,3,2113.2492,1
1,16.6,0,0.103195401,6,117.8466,7,2002,1,1,1,942.7728,1
1,12.6,0,0.13121032,4,74.0354,4,1985,2,0,0,75.2354,1
1,10.895,0,0.035747522,6,133.6284,8,1997,2,0,1,1581.9408,1
1,12.6,1,0.192650072,5,37.4506,4,1985,2,0,0,37.9506,0
2,12.6,0,0.098031771,8,151.3024,4,1985,2,0,0,151.8024,2
1,12.6,1,0.030118338,1,248.8092,5,1985,1,2,3,3486.1288,3
2,8.51,0,0.016201845,9,195.2478,2,2007,1,1,1,4262.4516,2
1,14.15,0,0.05837308,13,243.9828,0,1998,2,2,0,731.0484,3
1,6.65,0,0.087652908,6,128.8678,6,2004,2,1,1,1398.8458,1
1,15.25,1,0.065999008,13,177.966,9,1999,1,0,1,2336.958,2
1,18.25,0,0.088750333,5,196.5452,1,1987,0,2,1,2348.9424,2
1,12.6,1,0.100277876,6,196.8768,5,1985,1,2,3,7094.7648,2
1,16.0,1,0.099252438,5,87.4856,6,2004,2,1,1,1054.6272,1
1,8.895,0,0.026384672,5,208.9954,9,1999,1,0,1,4584.6988,3
1,16.0,1,0.065431917,4,76.1986,2,2007,1,1,1,1869.5664,1
1,12.6,0,0.026749991,5,106.928,5,1985,1,2,3,2876.256,1
1,11.35,1,0.043333912,6,201.0742,3,2009,1,2,2,2189.8162,2
2,10.0,0,0.089656812,8,144.0102,2,2007,1,1,1,1603.9122,2
2,9.395,0,0.039954281,11,82.4908,6,2004,2,1,1,2013.3792,1
0,12.6,0,0.087854925,14,95.9752,4,1985,2,0,0,95.8752,1
1,20.75,0,0.149404057,2,192.8478,0,1998,2,2,0,774.9912,2
1,9.8,0,0.0268952,10,128.402,7,2002,1,1,1,2403.538,1
1,5.695,0,0.065857092,5,258.5646,3,2009,1,2,2,4380.2982,3
1,18.2,0,0.161817014,6,37.819,7,2002,1,1,1,219.714,0
1,19.35,1,0.082197959,0,49.2034,1,1987,0,2,1,729.051,0
0,18.35,0,0.015335349,7,106.6938,7,2002,1,1,1,1393.5194,1
2,6.36,0,0.00599072,9,163.6526,7,2002,1,1,1,5262.4832,2
0,9.8,0,0.013898123,14,46.506,3,2009,1,2,2,372.848,0
1,12.6,1,0.078912473,0,99.9042,5,1985,1,2,3,3273.7386,1
2,12.6,0,0.059776237,9,231.7642,5,1985,1,2,3,5344.3766,3
2,8.93,0,0.022059594,9,56.0614,0,1998,2,2,0,276.307,0
1,8.3,0,0.03532494,6,38.9506,1,1987,0,2,1,721.0614,0
2,8.895,0,0.124967595,9,112.7544,7,2002,1,1,1,3467.4864,1
1,16.35,1,0.062411404,6,225.9062,8,1997,2,0,1,5416.9488,3
2,8.6,0,0.032754431,8,140.5154,3,2009,1,2,2,283.6308,2
2,12.6,0,0.160178832,9,160.2894,4,1985,2,0,0,323.5788,2
1,19.0,1,0.104035148,6,227.772,2,2007,1,1,1,5206.556,3
1,7.56,0,0.06390019,5,157.263,7,2002,1,1,1,2503.408,2
1,12.6,1,0.062648111,5,104.899,1,1987,0,2,1,1960.781,1
2,15.6,0,0.111685868,11,184.7924,0,1998,2,2,0,370.1848,2
1,18.1,0,0.17824575,4,158.1288,9,1999,1,0,1,3299.7048,2
1,13.35,0,0.140241213,5,150.2392,2,2007,1,1,1,2684.5056,2
1,6.695,0,0.033935576,5,221.9456,6,2004,2,1,1,2210.456,3
1,12.6,1,0.016516275,6,47.4034,5,1985,1,2,3,2187.153,0
1,16.6,0,0.026537206,5,57.2614,8,1997,2,0,1,1049.9666,0
2,15.35,0,0.015673267,11,145.047,6,2004,2,1,1,2719.793,2
1,19.7,0,0.089083914,6,54.593,0,1998,2,2,0,56.593,0
1,14.3,0,0.131152799,0,78.6328,2,2007,1,1,1,231.6984,1
1,12.6,1,0.083109455,3,195.8426,5,1985,1,2,3,5734.5354,2
1,10.0,0,0.045818773,5,138.718,1,1987,0,2,1,1398.18,2
0,14.8,0,0.044869794,14,76.467,6,2004,2,1,1,1531.34,1
1,8.71,1,0.04605781,4,43.8744,9,1999,1,0,1,633.8416,0
1,12.15,0,0.030815427,5,252.0698,0,1998,2,2,0,1014.6792,3
2,17.85,0,0.01806055,8,97.0094,7,2002,1,1,1,2094.6068,1
1,9.5,1,0.035205866,6,171.3448,9,1999,1,0,1,2386.2272,2
1,11.8,1,0.076705948,13,34.7558,6,2004,2,1,1,780.9834,0
1,14.1,0,0.089677773,3,139.8496,8,1997,2,0,1,1693.7952,2
1,12.6,0,0.132327406,4,168.4158,4,1985,2,0,0,334.2316,2
1,19.35,1,0.065520388,10,168.3816,8,1997,2,0,1,1342.2528,2
1,19.75,0,0.012518707,6,190.6872,2,2007,1,1,1,4916.2672,2
1,10.3,1,0.050353695,3,78.696,2,2007,1,1,1,1757.712,1
2,12.6,0,0.110762642,11,108.5912,5,1985,1,2,3,1637.868,1
1,12.6,0,0.045050674,13,84.925,5,1985,1,2,3,1747.725,1
1,10.8,0,0.083016832,4,193.4504,2,2007,1,1,1,2876.256,2
0,8.575,0,0.023983258,14,106.328,3,2009,1,2,2,958.752,1
0,19.1,0,0.075836522,4,40.2138,0,1998,2,2,0,81.2276,0
1,20.7,1,0.100330684,6,123.4388,9,1999,1,0,1,1238.388,1
1,12.6,0,0.051778173,13,157.892,4,1985,2,0,0,319.584,2
1,6.785,1,0.022970468,13,211.0928,6,2004,2,1,1,4418.2488,3
0,6.57,0,0.066014596,7,259.7278,1,1987,0,2,1,2863.6058,3
1,5.78,1,0.07429945,13,264.9568,7,2002,1,1,1,1845.5976,3
1,6.92,1,0.131128467,2,93.1804,9,1999,1,0,1,1561.9668,1
1,20.25,1,0.014816356,4,194.1162,9,1999,1,0,1,3848.324,2
1,13.65,0,0.049318315,6,149.005,7,2002,1,1,1,2097.27,2
1,13.5,1,0.017960492,13,81.596,2,2007,1,1,1,639.168,1
2,16.5,0,0.035801238,8,92.612,3,2009,1,2,2,559.272,1
1,16.7,1,0.038606365,13,146.5102,7,2002,1,1,1,2770.3938,2
1,8.68,0,0.008871687,5,99.7384,3,2009,1,2,2,295.6152,1
0,12.6,0,0.125793938,7,36.2506,4,1985,2,0,0,37.9506,0
1,7.235,0,0.058369013,13,115.2834,3,2009,1,2,2,1267.0174,1
0,15.35,0,0.073269336,14,92.112,6,2004,2,1,1,1118.544,1
1,10.8,0,0.049677651,6,245.9144,1,1987,0,2,1,4655.2736,3
2,6.26,0,0.031470832,9,110.2228,9,1999,1,0,1,1547.3192,1
1,5.63,1,0.024579432,10,105.3306,9,1999,1,0,1,1045.306,1
1,6.92,1,0.131665479,2,91.8804,2,2007,1,1,1,275.6412,1
1,12.15,0,0.015523707,5,212.0928,3,2009,1,2,2,2735.1064,3
1,16.6,0,0.122475364,6,175.5738,7,2002,1,1,1,347.5476,2
1,9.195,0,0.107891398,13,182.7634,8,1997,2,0,1,3817.0314,2
1,19.0,0,0.128065918,13,104.3622,6,2004,2,1,1,1905.5196,1
1,9.395,0,0.045361705,13,83.825,7,2002,1,1,1,665.8,1
2,9.8,0,0.090390357,11,192.1478,1,1987,0,2,1,2324.9736,2
1,12.6,0,0.087029712,6,109.2228,5,1985,1,2,3,3205.1612,1
2,18.85,0,0.052054819,8,189.1846,8,1997,2,0,1,2101.9306,2
2,9.13,0,0.051952573,9,152.3024,7,2002,1,1,1,1821.6288,2
1,9.0,1,0.050786366,3,152.2024,2,2007,1,1,1,3643.2576,2
2,17.1,0,0.067141355,9,114.586,6,2004,2,1,1,2942.836,1
1,6.715,1,0.121485195,0,40.2454,1,1987,0,2,1,587.2356,0
2,5.82,0,0.080640478,9,167.779,8,1997,2,0,1,2886.243,2
1,18.7,0,0.037699254,6,110.2886,7,2002,1,1,1,2223.772,1
2,18.75,0,0.034501405,9,211.7218,2,2007,1,1,1,5770.4886,3
1,12.6,0,0.053795154,13,117.7466,5,1985,1,2,3,1414.1592,1
0,5.0,0,0.044004675,14,188.853,8,1997,2,0,1,5502.837,2
1,20.85,0,0.121250374,13,193.9452,8,1997,2,0,1,1565.9616,2
1,19.2,0,0.100230114,5,112.9886,9,1999,1,0,1,1667.829,1
2,17.35,0,0.167383061,9,175.6712,8,1997,2,0,1,2812.3392,2
1,14.3,1,0.034404732,0,98.1726,6,2004,2,1,1,489.363,1
1,19.5,0,0.082719632,3,179.3002,7,2002,1,1,1,2865.6032,2
1,6.675,0,0.041913535,13,90.7462,6,2004,2,1,1,1665.8316,1
2,8.18,0,0.0132043,9,143.8154,2,2007,1,1,1,2694.4926,2
1,6.98,0,0.041105789,3,83.4934,8,1997,2,0,1,1555.9746,1
1,12.6,0,0.141106202,15,87.9172,5,1985,1,2,3,3836.3396,1
1,16.85,0,0.036463975,13,90.7488,7,2002,1,1,1,543.2928,1
2,14.8,0,0.01946418,8,196.3794,1,1987,0,2,1,1950.794,2
1,7.435,0,0.123086812,15,206.9638,7,2002,1,1,1,1035.319,3
1,15.1,1,0.105646853,6,42.8796,6,2004,2,1,1,949.4308,0
1,9.195,1,0.118149377,13,160.5578,2,2007,1,1,1,1283.6624,2
0,10.1,0,0.046545786,7,59.9878,1,1987,0,2,1,484.7024,0
1,16.0,1,0.065009745,4,79.5986,1,1987,0,2,1,934.7832,1
1,17.7,1,0.016630303,6,48.1034,7,2002,1,1,1,534.6374,0
1,8.1,1,0.134532392,3,39.448,9,1999,1,0,1,878.856,0
1,20.6,0,0.083133128,0,120.1756,9,1999,1,0,1,1332.9316,1
2,20.35,0,0.039428167,9,127.9678,3,2009,1,2,2,3560.6984,1
1,17.75,0,0.034823127,4,248.675,7,2002,1,1,1,4993.5,3
1,7.475,0,0.148492521,6,240.6854,6,2004,2,1,1,1691.7978,3
1,19.0,1,0.065901299,6,188.7214,3,2009,1,2,2,1695.7926,2
1,12.6,1,0.041622264,6,124.0072,9,1999,1,0,1,4042.7376,1
1,12.6,0,0.064933297,13,174.837,5,1985,1,2,3,4763.799,2
1,7.895,1,0.0945493,2,102.6332,6,2004,2,1,1,1640.5312,1
0,12.6,0,0.107076832,14,58.7904,5,1985,1,2,3,1288.9888,0
1,17.1,0,0.128674983,6,112.3886,7,2002,1,1,1,2334.9606,1
1,8.355,0,0.188322664,3,148.5418,3,2009,1,2,2,2207.127,2
1,18.5,0,0.052025392,13,118.4124,1,1987,0,2,1,2370.248,1
1,12.6,1,0.065316099,6,189.9214,5,1985,1,2,3,5087.3778,2
1,8.975,1,0.01516265,3,101.899,0,1998,2,2,0,103.199,1
1,10.1,1,0.053584207,6,224.4088,8,1997,2,0,1,4697.8848,3
1,9.285,1,0.020989132,13,158.6578,1,1987,0,2,1,2406.867,2
1,11.6,1,0.144017405,4,238.3222,8,1997,2,0,1,5736.5328,3
1,12.6,0,0.115978122,13,183.4266,5,1985,1,2,3,7192.6374,2
1,12.5,0,0.081465335,10,220.7798,3,2009,1,2,2,6611.394,3
1,16.0,0,0.041177505,13,142.3496,2,2007,1,1,1,3246.4408,2
0,14.15,0,0.042352822,4,51.6982,3,2009,1,2,2,1262.3568,0
2,20.2,0,0.074541867,9,94.1462,3,2009,1,2,2,1758.3778,1
1,13.65,1,0.18454121,3,211.5902,7,2002,1,1,1,4672.5844,3
2,17.25,0,0.114160573,9,253.1724,2,2007,1,1,1,3775.086,3
0,5.655,0,0.175352413,14,147.4102,9,1999,1,0,1,2478.7734,2
1,20.75,1,0.083590755,5,182.2318,6,2004,2,1,1,3067.3406,2
1,5.175,1,0.029471408,13,105.4622,1,1987,0,2,1,3281.7282,1
1,20.0,1,0.028282832,6,46.2744,2,2007,1,1,1,1086.5856,0
1,16.75,1,0.008208342,3,102.8674,7,2002,1,1,1,1528.011,1
0,18.35,0,0.03334929,4,155.034,3,2009,1,2,2,1990.742,2
1,12.8,0,0.076060037,6,95.141,8,1997,2,0,1,868.869,1
2,19.75,0,0.014301326,9,103.0332,8,1997,2,0,1,1230.3984,1
1,8.75,1,0.074931201,6,187.6556,3,2009,1,2,2,938.778,2
1,13.3,0,0.080131363,4,234.03,3,2009,1,2,2,4194.54,3
2,18.85,0,0.167444431,9,194.6136,1,1987,0,2,1,1166.4816,2
1,9.695,1,0.03033748,13,222.9114,9,1999,1,0,1,5764.4964,3
1,20.7,0,0.04874969,6,37.5506,6,2004,2,1,1,113.8518,0
1,11.1,0,0.111298111,6,191.7846,2,2007,1,1,1,3057.3536,2
1,8.975,1,0.05268526,3,83.3224,1,1987,0,2,1,3579.3408,1
1,12.15,0,0.018485511,5,253.1698,3,2009,1,2,2,1522.0188,3
2,7.67,0,0.184689756,9,35.4216,1,1987,0,2,1,450.0808,0
1,13.8,1,0.064153845,6,76.9012,1,1987,0,2,1,607.2096,1
1,4.785,0,0.092516598,1,120.1098,1,1987,0,2,1,1325.6078,1
1,20.0,1,0.104245198,3,105.3622,9,1999,1,0,1,1270.3464,1
1,12.6,1,0.041779181,10,43.4112,5,1985,1,2,3,1107.8912,0
0,8.395,0,0.07226985,7,254.104,3,2009,1,2,2,3542.056,3
1,6.175,1,0.179806961,10,95.2752,3,2009,1,2,2,1534.0032,1
1,8.21,0,0.044995631,4,89.2198,9,1999,1,0,1,1308.297,1
1,19.7,0,0.053523765,6,55.393,2,2007,1,1,1,1471.418,0
2,19.6,0,0.041459372,9,89.6514,3,2009,1,2,2,1239.7196,1
2,7.5,0,0.036234918,8,175.3028,8,1997,2,0,1,3896.2616,2
1,5.845,1,0.105445801,5,214.4218,3,2009,1,2,2,1496.0526,3
1,7.17,1,0.05997133,6,132.1968,3,2009,1,2,2,2870.9296,1
1,5.75,1,0.075595405,4,114.7176,2,2007,1,1,1,1259.6936,1
1,15.5,1,0.210375806,6,178.2028,0,1998,2,2,0,177.1028,2
1,7.76,0,0.059341019,13,99.77,6,2004,2,1,1,798.96,1
1,13.65,1,0.18520944,3,212.9902,2,2007,1,1,1,3185.853,3
1,10.8,0,0.098566832,10,98.3042,9,1999,1,0,1,1488.063,1
1,11.1,0,0.11084417,6,189.2846,9,1999,1,0,1,5159.2842,2
1,12.6,0,0.0350152,13,182.0318,5,1985,1,2,3,5954.2494,2
1,12.8,1,0.023567538,10,226.8404,9,1999,1,0,1,4500.808,3
1,20.6,1,0.04792722,6,185.9556,6,2004,2,1,1,4318.3788,2
1,7.89,0,0.036207786,4,121.0782,7,2002,1,1,1,3456.1678,1
1,16.85,0,0.044377096,6,185.8266,1,1987,0,2,1,1659.8394,2
2,16.35,0,0.034742632,9,127.402,7,2002,1,1,1,759.012,1
1,12.6,1,0.116915909,13,159.4578,5,1985,1,2,3,4974.1918,2
1,17.35,1,0.062979148,0,87.983,7,2002,1,1,1,1707.777,1
2,12.6,0,0.03294861,9,116.8124,5,1985,1,2,3,2488.7604,1
2,12.6,0,0.007450258,9,186.7556,1,1987,0,2,1,2816.334,2
2,5.32,0,0.093027718,8,101.4674,9,1999,1,0,1,2954.1546,1
2,12.6,0,0.164864915,9,255.2698,4,1985,2,0,0,761.0094,3
1,13.0,1,0.083498083,3,199.4426,6,2004,2,1,1,593.2278,2
0,12.6,0,0.014522363,14,50.2324,5,1985,1,2,3,1298.31,0
2,19.85,0,0.025963795,9,46.3376,6,2004,2,1,1,1150.5024,0
2,17.6,0,0.019012262,8,237.159,2,2007,1,1,1,3072.667,3
2,14.6,0,0.059393919,9,181.7976,6,2004,2,1,1,3259.7568,2
1,7.55,0,0.027212058,3,152.734,9,1999,1,0,1,2756.412,2
1,13.8,0,0.013263968,3,106.9254,8,1997,2,0,1,2930.1858,1
1,17.25,1,0.079113947,13,99.2068,0,1998,2,2,0,97.2068,1
2,10.1,0,0.03020851,8,153.1656,8,1997,2,0,1,1544.656,2
1,14.3,1,0.049634817,10,212.5586,1,1987,0,2,1,3165.879,3
1,9.8,0,0.047187038,0,100.6016,8,1997,2,0,1,1619.2256,1
2,11.3,0,0.066681333,9,194.4478,8,1997,2,0,1,387.4956,2
2,7.67,0,0.185218446,9,36.3216,7,2002,1,1,1,415.4592,0
0,13.8,0,0.162462044,4,55.893,0,1998,2,2,0,226.372,0
1,10.395,0,0.031273559,12,160.0604,9,1999,1,0,1,1267.6832,2
1,20.7,0,0.042836778,4,175.8028,8,1997,2,0,1,1593.9252,2
1,12.6,0,0.114127418,4,147.176,4,1985,2,0,0,585.904,2
1,17.35,1,0.146895866,12,149.605,3,2009,1,2,2,3745.125,2
2,16.35,0,0.013420879,11,104.828,3,2009,1,2,2,1810.976,1
1,19.35,0,0.026181893,6,167.0474,8,1997,2,0,1,2358.2636,2
2,15.2,0,0.012184999,8,50.3034,2,2007,1,1,1,145.8102,0
1,14.3,0,0.026428924,5,78.2302,3,2009,1,2,2,554.6114,1
1,12.6,1,0.045243613,4,146.8102,5,1985,1,2,3,3499.4448,2
1,12.6,1,0.076790922,5,172.1106,5,1985,1,2,3,2566.659,2
1,10.1,1,0.045950475,13,38.2848,2,2007,1,1,1,1230.3984,0
1,12.6,1,0.133673087,3,41.548,5,1985,1,2,3,918.804,0
1,12.6,0,0.060252433,4,170.7106,5,1985,1,2,3,3079.9908,2
1,8.18,1,0.082529704,5,56.9588,9,1999,1,0,1,744.3644,0
1,19.5,0,0.082552214,3,179.8002,8,1997,2,0,1,716.4008,2
1,18.7,0,0.089272253,13,254.7672,8,1997,2,0,1,5113.344,3
1,12.35,1,0.072541731,4,48.5692,7,2002,1,1,1,886.8456,0
1,16.0,1,0.017536671,10,45.5718,1,1987,0,2,1,1039.9796,0
0,8.395,0,0.072088552,7,253.704,9,1999,1,0,1,4554.072,3
1,4.785,0,0.092781435,1,119.7098,7,2002,1,1,1,1807.647,1
2,5.03,0,0.008644894,9,122.6756,6,2004,2,1,1,2665.8632,1
1,15.6,0,0.025342692,13,174.3054,2,2007,1,1,1,1751.054,2
2,7.285,0,0.031145743,9,173.6054,6,2004,2,1,1,2626.581,2
1,17.7,0,0.030108283,13,165.9816,2,2007,1,1,1,4362.3216,2
1,12.6,0,0.044391149,3,164.3842,5,1985,1,2,3,4476.1734,2
1,20.25,1,0.022639471,4,248.4092,2,2007,1,1,1,2241.0828,3
1,12.6,0,0.139419417,10,66.0826,4,1985,2,0,0,258.3304,0
1,18.25,0,0.015278899,13,199.0084,8,1997,2,0,1,3174.5344,2
2,20.35,0,0.039329257,9,127.6678,9,1999,1,0,1,2924.8594,1
1,16.75,1,0.008579863,10,72.3038,9,1999,1,0,1,960.7494,1
0,12.1,0,0.028164527,7,178.166,0,1998,2,2,0,539.298,2
1,15.0,1,0.054367971,3,58.5904,6,2004,2,1,1,996.0368,0
1,19.5,1,0.0273467,3,158.992,8,1997,2,0,1,1757.712,2
1,13.65,0,0.016001434,1,230.6668,2,2007,1,1,1,1842.9344,3
1,13.15,1,0.165328057,6,170.6764,6,2004,2,1,1,3435.528,2
1,12.6,1,0.013529884,6,106.2596,5,1985,1,2,3,1402.1748,1
0,6.28,0,0.027699863,14,87.9198,6,2004,2,1,1,1221.0772,1
1,5.925,1,0.09646733,4,42.8086,8,1997,2,0,1,669.129,0
1,17.7,0,0.011636708,5,94.541,7,2002,1,1,1,1061.951,1
1,18.85,0,0.141642219,3,168.1132,8,1997,2,0,1,2874.9244,2
1,12.6,0,0.044767801,4,241.8854,5,1985,1,2,3,4592.0226,3
1,17.5,0,0.028009382,10,141.718,0,1998,2,2,0,419.454,2
1,17.7,0,0.1164455,13,182.8266,1,1987,0,2,1,5163.9448,2
1,16.1,1,0.013584408,6,107.7596,1,1987,0,2,1,323.5788,1
1,9.8,0,0.026950104,10,128.402,3,2009,1,2,2,1265.02,1
2,7.565,0,0.054751689,8,54.793,7,2002,1,1,1,622.523,0
1,17.6,1,0.076121831,10,111.7202,8,1997,2,0,1,1125.202,1
1,12.15,1,0.058516562,6,164.1552,9,1999,1,0,1,5198.5664,2
1,9.31,0,0.037923509,5,61.651,1,1987,0,2,1,379.506,0
1,19.25,1,0.058365706,5,82.1908,9,1999,1,0,1,2432.8332,1
1,9.5,0,0.031346387,6,110.7228,7,2002,1,1,1,1657.842,1
2,15.35,0,0.015663185,11,143.947,1,1987,0,2,1,3006.087,2
1,12.6,0,0.063750302,3,153.4682,5,1985,1,2,3,2287.023,2
1,12.6,1,0.07252476,13,120.3098,5,1985,1,2,3,1687.1372,1
0,17.85,0,0.038040837,14,189.1188,2,2007,1,1,1,3237.1196,2
0,7.02,0,0.049823902,4,82.225,1,1987,0,2,1,2746.425,1
1,12.6,0,0.014560297,0,81.425,5,1985,1,2,3,1331.6,1
1,12.6,0,0.026408698,5,53.2614,5,1985,1,2,3,607.8754,0
0,12.3,0,0.069446588,14,106.3938,6,2004,2,1,1,857.5504,1
